CellID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
Ahr	NA	NA	NA	NA	NA	NA	21.52200299	21.83906313	23.47549656	NA	NA	23.44192907	19.39447043	19.79797908	18.49815858	18.62349861	18.48752294	19.22099319	21.72590457	23.8792283	24.85944716	28.26506941	NA	21.05852503	18.23022549	19.50378021	18.45460663	19.42844799	20.21252901	18.79312435	NA	23.98301368	20.78176836	28.23478956	NA	21.95357517	20.68109528	19.13375283	22.32230278	20.73410003	20.80382486	21.40615583	23.51697247	20.89820062	NA	NA	21.67472958	21.73861533	24.6404408	23.7018055	21.26480518	22.21102327	22.42593782	19.91584151	22.03863087	NA	22.40882379	23.28654609	24.57189304	23.80694139	23.05923103	21.28538334	21.24432355	19.97204293	24.38819782	20.8821543	21.98796792	23.58890413	20.65910094	NA	NA	NA	20.19212153	NA	20.99062642	23.26604321	22.65624655	25.93652853	24.1007249	21.89223828	NA	NA	24.71170067	NA	21.65931166	21.59571093	21.89959791	21.41383934	23.38179721	NA	23.17847442	NA	20.4633641	23.42426643	NA	NA
Hif1a	NA	NA	NA	NA	NA	NA	23.33193129	22.86167894	24.92160005	22.17768117	22.80117019	24.94318137	18.87246634	18.79470635	18.46672877	19.49716599	17.813532	17.48131486	24.20272503	20.80509212	21.40383849	21.95235852	22.89203536	23.28869595	20.6535615	19.53899305	19.82527563	19.50236714	20.11617717	18.952556	NA	22.35830752	23.28978246	22.16783902	22.48417484	NA	18.95799927	19.6815293	18.98576606	18.22379711	18.23059788	19.37432039	23.50453798	21.92302456	22.10439672	23.54890818	23.06191055	23.59677215	22.8641527	24.0751466	30.33919587	21.92876397	23.39481446	21.56254729	22.62652959	22.36391447	21.21462404	21.51340328	21.30732584	23.15253154	22.0629785	25.8554417	24.90043333	NA	21.88036632	22.59805136	21.82478424	22.49129855	23.64182631	20.91882372	NA	21.75922607	22.45861842	22.25659056	23.72451995	21.93589921	26.06773707	21.56035311	23.12007738	22.99712274	21.20386943	21.7835313	21.39880585	23.23858764	23.98947825	NA	22.71720506	22.817181	29.4518748	NA	25.03626755	21.33912578	24.28925865	23.60357489	NA	NA
Il-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.83699228	19.25094319	20.27779221	21.26511825	20.03666669	18.99258985	NA	25.62385607	NA	NA	NA	NA	23.99961851	30.75189113	NA	24.41924827	24.51828145	30.52568919	NA	NA	NA	NA	NA	NA	NA	20.40133653	28.36416716	NA	20.40540583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.00811907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il-13	24.48270556	24.67279295	16.78909576	22.60726706	26.74990366	NA	16.5707478	21.04658353	22.16359646	18.5345956	22.78450536	18.44671869	16.87211097	16.1639419	15.88338474	16.29046804	15.82122045	15.23008521	16.67496795	14.7949333	16.1591553	18.53485107	15.26475267	16.75322083	21.90281451	18.28170035	19.55846785	16.84295879	18.53297312	14.84319626	16.75769102	20.54631816	21.75204941	21.45905568	20.10905983	20.2530275	20.20737414	18.36247105	24.24048851	22.99539344	16.64159812	20.1171499	NA	31.11910518	38.42186064	38.24363101	27.06393116	22.32838608	19.76872165	38.57868925	38.30788911	35.12430033	29.05483117	25.92207508	24.62550905	24.08252905	24.14646903	24.01004649	21.6654728	20.02567699	20.64568321	22.22847183	19.0061358	22.48431625	20.61961175	17.68984581	19.54488159	20.47024182	19.10865398	18.59368816	19.67850767	14.76154438	19.00454218	16.23807888	17.78593347	16.8909908	16.46174842	17.28036364	15.73427828	18.58275192	16.86909427	16.77963855	16.74061245	17.39160551	16.46374852	22.95808583	22.20891248	22.19555135	21.41907441	18.13542406	24.03193575	25.46370378	16.34751912	34.00735965	NA	NA
Il-17f	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.13680042	NA	19.07319265	19.83138251	NA	19.19497401	20.2924823	NA	NA	21.34397725	20.63319675	NA	NA	NA	NA	NA	NA	24.29782997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il-1r1	NA	NA	NA	NA	NA	NA	29.8265738	31.0192848	34.1422152	31.06573675	33.75997995	NA	36.09917917	35.10216594	36.20327284	NA	NA	30.24553794	35.38555771	33.45938058	30.18141805	29.10827813	31.39496967	31.45796792	28.52482518	25.80548728	26.48588107	26.62363633	29.38118637	24.60592758	NA	31.32159766	27.58852654	30.12657572	32.32002358	29.90842032	NA	29.3183498	34.50373767	32.9470998	31.32273119	28.23177451	35.10867512	30.45879316	32.32450883	29.51349223	37.31024682	34.26816305	38.20550055	NA	NA	35.23484593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.13660949	NA	NA	32.76795978	NA	NA	NA	30.81746826	NA	38.85541431	NA	37.75705597	NA	NA	NA	NA	NA	NA	35.83659073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il-2ra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.54263182	20.45289664	20.96829303	17.18077988	NA	NA	NA	20.41601413	NA	NA	21.28373051	20.3498742	NA	NA	17.37914526	17.86192543	NA	21.0441162	NA	18.48572162	21.29955486	NA	16.79120435	23.10900283	NA	21.39409242	NA	21.3626744	20.12608279	21.31368262	NA	NA	20.26023688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.29946562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.28338021	NA	NA	18.54250153	NA	NA	NA	NA	19.19458891	NA	NA	NA	NA	NA	NA	NA	NA	18.45851591	NA	NA
Il-2rb	NA	NA	NA	NA	NA	NA	25.77811458	26.70662655	28.27709052	26.69658677	26.13161857	NA	23.55742372	24.01402356	21.78733495	21.9384744	23.52126571	21.78421998	26.61585741	23.58198927	25.19008923	26.30678227	25.46559535	26.39466665	22.38789529	21.19492255	21.27824644	20.25347112	22.56605242	20.25167706	NA	22.85754621	23.00301115	28.5145685	25.04046746	24.11515804	20.97318955	21.82190467	24.2781809	25.45463043	22.66829799	23.53268949	27.37002519	21.5229719	27.52374762	27.0721392	26.02597756	27.32718448	26.0520317	27.98393253	28.47974854	29.15907141	35.86548112	27.47993863	NA	NA	22.52612007	23.95467182	NA	26.97545766	28.27013201	NA	25.34420864	24.00396417	26.77212004	NA	24.00678302	26.03998646	27.53642371	23.13564514	23.37402051	28.47003632	24.40885766	NA	31.17354194	NA	25.23140195	NA	27.5713028	NA	NA	24.24938978	NA	25.65639843	NA	26.68487831	NA	32.2000239	24.62551312	NA	NA	29.85242786	NA	35.05454223	NA	NA
Il-12rb2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.41166415	18.93837928	19.87957841	18.78212851	20.9026613	20.98852661	24.05576156	23.74355551	NA	NA	NA	NA	20.395648	22.20039839	19.95553541	21.83231717	23.42020356	23.26245084	NA	NA	23.41570097	NA	NA	NA	20.08464643	NA	20.7684594	20.91350585	19.20727338	22.19248965	NA	22.85987484	NA	NA	NA	NA	21.17342673	NA	20.74345561	NA	NA	20.44683628	NA	21.07714447	21.34786112	NA	NA	21.87225594	20.9112512	NA	NA	NA	20.89639458	NA	21.7984662	NA	NA	22.60795799	22.17368846	22.55621753	NA	NA	NA	NA	20.5827043	22.75382992	NA	NA	22.70420907	NA	NA	NA	NA	23.7011938	NA	NA	23.10057664	NA	NA	NA	NA	NA	NA	NA
Il-17rb	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.08645605	19.6403376	23.87915384	19.20648536	19.42451364	19.46505913	NA	NA	NA	NA	NA	NA	NA	22.06214895	NA	NA	NA	21.92987804	NA	NA	NA	NA	NA	NA	22.14245118	NA	21.33077311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.06035063	NA	NA	NA	NA	NA	NA	NA	22.9293431	NA	NA	NA	NA	NA	NA	NA	21.25838342	NA	NA	NA	NA	NA	NA	20.78859975	NA	NA	NA	NA	NA	NA	NA	NA	22.06379156	NA	22.2300824	24.51928733	21.67249076	29.9452224	NA	NA	NA	19.16464995	NA	NA
Il-18r1	NA	NA	30.58716215	NA	NA	NA	21.64825598	22.02528736	22.79624677	20.95461976	23.51924617	27.65455815	22.88878262	20.87585037	20.13814226	21.06508476	19.19710484	19.93793481	21.52735995	NA	20.21063694	19.7082659	23.48250477	NA	19.88577967	19.11566645	19.01556634	19.64946739	20.19742234	18.25507469	NA	23.86639925	26.67718289	20.62227009	22.91683886	22.89561557	23.38885807	21.70977246	25.61536186	NA	22.49824257	20.69728418	21.94721649	23.78877108	21.81581917	21.20923102	21.23253667	23.43007444	27.35036623	27.89506577	27.40691887	23.51142749	20.94924246	25.9580377	NA	25.61313683	NA	NA	NA	NA	NA	26.69987267	23.80846871	25.96214757	NA	27.71659309	26.32198072	24.39630118	19.45972671	24.18194767	25.22937616	NA	22.18138271	NA	22.64174656	22.54476069	22.75103202	NA	NA	NA	24.65401661	NA	22.98954167	NA	24.23244956	27.09016559	25.55295421	22.23899891	20.45736493	NA	NA	NA	26.51290474	NA	NA	NA
Il-23r	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8756421	23.94862426	NA	NA	NA	NA	NA	NA	NA	23.08489591	NA	NA	NA	24.80030225	NA	21.8321455	21.7417353	22.10684495	20.82539609	22.10559409	20.41130383	NA	NA	NA	24.37928073	NA	NA	NA	NA	NA	NA	NA	NA	24.75705818	22.91081905	NA	23.42652417	22.70369577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il-1rl1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.52746887	14.38520332	15.53645547	15.68981322	14.86811198	17.75412733	NA	NA	NA	NA	NA	NA	NA	21.13023408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.54039631	18.42481131	19.64420814	NA	15.4224424	15.83307632	NA	NA	NA	NA	NA	NA	NA	17.96680394	NA	NA	21.24124726	NA	NA	NA	NA	21.11867548	NA	19.56421151	NA	NA	18.63390256	NA	NA	15.99735088	NA	NA	21.11291335	21.07088217	NA	NA	NA	17.18096845	NA	17.81486938	NA	NA	NA	NA	15.42599638	NA	17.02147695	NA	16.95195806	NA	17.0678379	NA	NA	28.32917454	NA	21.11875368	15.28238763	16.71424586	NA	NA
CD4	NA	NA	NA	NA	NA	NA	22.43471158	17.37892367	NA	19.86895954	18.75084039	19.69130582	18.3634897	20.8507099	19.29215093	29.25313292	21.16689824	17.85955056	20.60681616	NA	NA	19.09995864	19.81911882	20.36062807	17.44674107	17.79545772	18.74308616	17.8421273	16.12728618	18.09843878	NA	19.04030392	19.43392528	NA	NA	NA	21.82365588	NA	19.44080069	21.16668554	21.04878748	21.48137757	20.90659143	17.8956936	20.96562578	23.115666	NA	24.43962817	18.31554066	NA	21.79164231	NA	NA	20.79810919	NA	NA	NA	NA	NA	NA	25.41244021	NA	NA	20.70062925	NA	NA	20.53751771	NA	NA	NA	20.7083405	NA	19.17844955	NA	NA	NA	20.43665641	NA	NA	NA	NA	NA	NA	NA	NA	21.46596384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.58503685	16.84813441	16.62882134	17.64528051	17.52510486	16.69912698	NA	21.92008159	NA	NA	NA	21.52512376	NA	19.87471093	20.68801848	19.7341762	NA	19.01235642	NA	NA	19.49593702	NA	NA	NA	16.77341354	18.31069928	16.42312824	17.49034348	16.57652829	17.74083098	NA	NA	NA	NA	NA	NA	21.55338139	NA	18.14714075	NA	NA	20.50576803	NA	20.65207744	20.09943561	20.30978191	NA	NA	18.76158403	18.68568612	22.15059631	19.9210171	20.6503498	NA	22.11122467	18.92189	21.74765087	21.64723925	21.80004837	19.56701301	21.44133301	NA	18.30181327	22.54355882	20.5708514	21.37736907	18.82752871	19.06675661	NA	19.04991292	NA	NA	20.45562885	20.01992434	NA	NA	21.86333575	NA	NA	19.98885973	NA	NA	NA	NA
Cxcl2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.66735534	NA	21.23184264	20.21733002	20.56360492	20.8723036	NA	NA	NA	NA	NA	NA	NA	NA	21.39662332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccr8	NA	NA	NA	NA	NA	NA	22.37175074	21.3640167	23.75551802	NA	25.32690431	21.06846671	17.49169975	19.44342467	17.6923866	17.75406548	17.98036174	16.7288113	23.72892352	NA	NA	20.46387045	NA	NA	19.88192712	20.23493425	20.43873195	20.65965356	19.00829612	20.48225542	NA	22.59036114	NA	NA	NA	NA	21.16027403	NA	NA	NA	NA	23.78053291	24.0601364	NA	NA	NA	23.67912644	NA	20.4039401	19.25071399	19.65465389	22.1583152	18.06976657	21.61850332	NA	23.37799689	NA	NA	22.32038496	NA	NA	20.09429317	21.07729242	NA	21.91907299	NA	NA	NA	23.35684066	31.19440471	NA	NA	22.58580628	NA	20.04242194	21.77768197	21.04037178	NA	NA	NA	NA	NA	NA	NA	23.78748063	20.95115585	NA	22.22150765	20.19658736	26.29849554	NA	NA	20.52812889	22.57366072	NA	NA
Cxcr5	NA	NA	NA	NA	NA	NA	18.57482359	18.61008033	18.48377256	20.38116684	19.1003386	20.06866144	16.24191285	17.77675348	15.88338201	16.45732242	NA	15.2112824	19.05506915	17.2437848	19.02263438	18.50080802	17.97883049	16.44915398	14.50707024	13.98254016	14.20428196	14.49288305	14.76020064	14.56770934	NA	18.32646534	16.39443638	18.82625065	20.20828119	17.70168114	17.30132308	16.61344442	16.60340347	18.48005003	16.62162144	18.58814854	18.58331532	18.76861572	18.02438474	18.35846335	20.4441386	19.0877372	18.61404694	NA	24.42533603	18.34066617	NA	NA	NA	NA	NA	20.84377483	NA	NA	NA	NA	17.18497537	16.27592296	NA	NA	16.76037792	NA	NA	18.24727328	18.95716044	NA	19.70719711	NA	NA	NA	NA	NA	20.53569799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.54277699	NA	NA	NA	NA
Cxcr6	NA	NA	NA	NA	NA	NA	NA	18.63351436	19.54684004	NA	19.55179191	22.08417369	16.02639198	17.58976201	17.33139884	15.63169377	16.35889186	16.95738319	18.78776583	NA	NA	21.60720834	20.29521729	NA	15.89916335	16.23939506	17.2826797	16.2328471	16.28151295	16.34299674	NA	18.71905983	NA	19.4970404	20.60330051	19.10873278	18.25692171	17.74351557	18.55088369	19.297747	17.70694634	16.5726452	20.03196443	17.7037011	19.36351003	19.53772484	18.43515122	19.44356744	19.42107135	18.00760005	NA	20.66994495	19.62129051	21.38227285	NA	NA	NA	NA	NA	20.37007534	NA	20.43814606	NA	NA	NA	NA	NA	NA	17.67235443	20.40894171	19.40964271	NA	18.38199983	NA	18.80153794	19.51943236	20.49607438	28.24105707	NA	NA	NA	21.17607363	NA	NA	17.34229247	21.62357048	20.47013242	18.05848058	17.59345166	NA	20.58957416	27.20675459	23.70532748	20.46339187	NA	NA
Gm-csf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.71122027	19.43404139	20.95490635	23.70258033	21.08078987	21.17322074	21.99853526	22.38860547	NA	NA	NA	22.22470956	20.4568854	22.52596018	19.27347741	19.14496974	21.96416397	20.30592444	NA	NA	20.47806825	NA	NA	NA	22.08940306	20.91977776	22.66252079	NA	22.22817842	23.23667089	NA	NA	NA	NA	NA	NA	22.33270871	NA	23.379293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.81082482	NA	NA	NA	20.05057591	NA	NA	22.50887956	NA	NA	22.3384697	NA	NA	NA	NA	NA	22.34096293	NA	NA	NA	NA	NA	NA	NA	NA	21.15842123	NA	NA	NA	NA	NA	NA	NA	NA
Ifng	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.61017573	NA	20.41325429	NA	17.92854362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.04963028	NA	NA	NA	17.52304776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ifngr1	NA	NA	NA	NA	NA	NA	17.29370452	17.65593955	17.84157503	19.66847739	18.69595079	18.43620656	14.48535696	15.3319587	14.79672569	14.7074288	15.14500364	16.16063403	16.63984217	20.25844191	16.52543898	16.70613735	17.89722552	17.51422594	14.43069581	14.10903147	14.63422081	14.68774403	13.85892104	14.20544673	NA	16.79453576	20.51352426	17.15023746	17.11631733	17.46225256	15.47506356	16.22256238	16.54717097	16.08437909	16.19030896	15.24769166	18.95416266	16.01311989	16.93190042	17.00989572	16.69049431	17.87866608	19.87765735	21.22494189	17.10223162	18.44248204	22.07487203	21.65288843	20.30355415	20.96040897	20.05508664	20.71032431	20.17336659	18.62161083	20.31410421	20.79052107	18.00381823	18.87340621	NA	20.00376618	19.09064956	20.58348066	17.08838556	19.82300165	19.43648488	17.52937576	17.16538847	20.55182903	19.9644544	NA	17.00226974	21.42686186	NA	22.24166506	20.54112406	19.75835477	25.95403522	21.61611006	21.76572027	NA	18.61974607	19.22027652	16.98915343	NA	21.08586769	19.84631766	20.69002792	18.14370013	NA	NA
Irf1	NA	NA	NA	NA	NA	NA	NA	20.86264327	NA	NA	20.86095613	NA	17.46275355	18.0086215	15.82565764	15.11990278	16.49289821	17.29377506	20.62769716	NA	20.46811052	20.69689047	20.58523015	NA	18.47665569	18.43422531	17.60922999	17.21170601	18.86850088	17.80199796	NA	21.24089656	NA	20.7073954	NA	18.65554673	17.10225566	17.66343218	17.99699485	16.75797096	17.81596865	17.20387637	NA	21.03870932	NA	18.8055945	NA	NA	20.89478755	NA	22.96527983	19.1635393	NA	NA	18.93837037	19.95814419	NA	17.72597494	NA	NA	NA	19.9686357	20.00056871	20.34555436	20.85053622	20.58525752	NA	20.65583943	20.67714897	NA	24.63390215	21.60108389	18.74986108	28.73270467	NA	NA	17.22716382	20.65417746	21.36942195	19.08768315	NA	20.69681543	NA	NA	NA	NA	19.34383703	17.9073934	18.78638302	NA	NA	20.84068512	NA	22.86736064	NA	NA
Ltb	NA	NA	NA	NA	NA	NA	18.71014437	19.67134158	18.49199832	18.91892176	19.17944672	22.13838127	18.30136985	20.60826645	17.47565933	17.84922198	18.10650304	17.47538307	21.26301671	NA	19.75749246	18.4243405	19.44393451	NA	15.92916914	15.83388657	16.59617799	16.28557459	15.78347852	16.48756151	NA	20.52305038	NA	20.29344605	18.86936812	19.40711483	19.4384408	20.2832152	21.17774908	21.47878714	20.12283902	18.03977336	18.94508624	21.22386351	NA	18.65207659	20.22552265	19.96361765	NA	NA	24.33559683	18.05614371	NA	NA	NA	21.3659223	21.66889705	NA	NA	NA	NA	21.71656101	20.33538312	26.37402524	NA	NA	NA	NA	21.59050507	NA	NA	22.18306316	19.54927938	NA	NA	21.00132699	22.04181117	NA	NA	21.92062624	21.52018533	NA	NA	24.64288008	20.15668731	NA	21.74548524	20.67862253	18.67858484	NA	NA	NA	NA	22.3477758	NA	NA
Rankl	NA	NA	NA	NA	NA	NA	21.90760582	NA	NA	NA	22.1904752	NA	21.92237041	NA	19.02652869	21.08951752	NA	20.13181257	NA	22.16983319	21.47639622	NA	23.75209195	NA	20.80616521	18.87182656	19.60493847	19.85144578	19.89503042	18.95546666	NA	NA	20.28618019	21.71911404	22.14681468	NA	19.59662615	NA	19.67861006	22.63564842	21.18660965	20.95694337	22.25869304	NA	NA	NA	21.85683481	NA	NA	NA	NA	NA	NA	NA	NA	20.89194732	21.62890254	21.90115925	NA	NA	NA	NA	21.95790328	19.86880408	22.57910078	NA	NA	19.52638581	NA	NA	21.17334881	NA	NA	NA	21.98629989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.25411938	NA	NA	NA	NA	NA	NA	NA	NA
Light	NA	NA	NA	NA	NA	NA	NA	NA	22.44161417	NA	NA	NA	21.83547879	20.1568469	19.52067599	19.89793756	22.59864617	21.78073861	NA	NA	NA	NA	21.89748277	22.18912782	20.8202413	NA	21.13704713	21.98210461	22.35975176	20.85479293	NA	NA	26.01300322	NA	NA	NA	21.08833659	NA	NA	NA	NA	21.05605932	23.07581612	NA	NA	21.76818848	22.37202259	21.96143421	NA	29.02007392	NA	21.68275091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.94821929	NA	NA	NA	NA	NA	NA	22.28499418	NA	NA	22.14025988	21.72114773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.22487425	NA	NA
Tnfrsf1a	NA	NA	NA	NA	NA	NA	NA	21.18815598	22.78907423	21.70142432	NA	23.91156929	17.59443197	19.06826736	17.46829423	17.23602688	18.34686788	17.51237938	NA	19.99508109	20.5622727	20.32750302	21.79331746	NA	18.74470075	18.88453537	18.32978713	18.6390547	20.31701488	18.58699502	NA	NA	20.74274589	22.66011089	20.68799379	NA	19.72642933	17.97381886	17.75839464	17.52565626	18.66324362	19.22762717	22.48226879	21.92513246	NA	20.94382484	NA	NA	19.66609574	NA	22.86880772	21.12492026	NA	20.77025145	20.67176712	NA	20.02864359	20.67767787	NA	21.64693839	19.6124228	22.11324827	20.39719797	20.05790498	21.65321235	NA	19.96424804	21.73960317	NA	21.57394317	NA	20.10290768	21.79217436	NA	21.46439569	NA	21.01253338	21.78435312	NA	NA	NA	NA	NA	22.09430173	NA	21.76399486	NA	NA	19.9277664	NA	NA	NA	NA	NA	NA	NA
Tnfrsf1b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.37334451	22.32081641	22.11022862	23.73912524	22.48879826	21.88165569	NA	NA	NA	NA	NA	21.88602612	25.19430847	22.27073146	23.33466964	23.608485	24.96441469	23.20182553	NA	NA	NA	NA	NA	NA	22.55472456	24.18119362	NA	21.64012261	21.712258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.39982211	NA	22.74329155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.98735219	NA	NA	NA	21.67891007	NA	NA	NA	NA	NA	NA	NA	NA	23.7788121	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tnfrsf9	NA	NA	NA	NA	NA	NA	NA	NA	22.77304165	NA	25.89596986	NA	21.64986873	NA	19.31720441	19.02758273	20.99253839	17.83068736	NA	NA	25.484357	25.50856025	NA	NA	21.18171823	24.01815122	21.12208218	20.99308462	21.97697066	21.84499922	NA	NA	23.59187499	NA	24.38611558	NA	22.59684523	26.44105737	NA	NA	NA	27.35528365	26.6077428	NA	NA	NA	25.69712089	NA	18.62247164	NA	20.45804578	25.19450265	NA	20.79070512	NA	NA	NA	NA	NA	NA	NA	22.00496333	NA	NA	23.83315714	NA	NA	23.59221947	NA	22.02248862	NA	NA	24.19827316	NA	25.56429417	NA	20.097748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Icos	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.31945241	23.79565335	NA	21.61142066	20.56280249	23.43715022	22.78983702	NA	NA	NA	NA	NA	NA	22.80864777	23.36860545	23.83861502	NA	NA	NA	NA	NA	NA	NA	NA	22.10685378	NA	NA	23.49638016	NA	22.30122346	NA	NA	NA	NA	NA	NA	NA	27.71196797	26.09431665	NA	21.34971202	NA	NA	NA	NA	NA	NA	NA	NA	25.14978764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.78377451	22.27012201	NA	NA	NA	NA	NA	NA	NA	NA	21.62782059	NA	NA	24.00505423	23.40806675	NA	NA	NA	NA	NA	NA	NA
Tp53	NA	NA	NA	NA	NA	NA	24.87010363	23.6166472	28.44866391	29.68724289	23.59806126	33.47755842	22.99717132	21.9776533	21.48371524	21.99826959	21.42497879	20.37283141	27.97069803	23.68760247	24.6682844	25.86169407	24.85756404	25.89555185	22.7914816	21.23241756	21.83683692	21.25565216	23.55572043	21.13091246	NA	23.81275749	28.61892198	24.09589766	24.89384075	24.4177507	21.91458385	22.99244278	22.35800805	21.25979459	21.97780326	23.44509475	24.9177518	24.82786707	27.50669405	26.8540869	23.79960825	38.27985648	24.93681299	30.86429691	35.38477716	24.35110315	26.40386692	25.63822038	25.72616847	24.87186383	24.91753216	25.73212021	26.39762792	24.7766922	24.76672557	28.81975319	28.29224782	23.35643507	25.24376826	27.90536462	25.56264626	25.96681316	26.85473901	23.40970421	24.36275622	25.09848389	29.23463682	26.86837782	27.71834073	25.8597251	25.61372815	27.22449512	27.02991415	NA	26.95280906	23.75688746	25.14334289	28.87101596	NA	26.88789914	28.11191895	25.89912216	26.92271103	NA	27.88340569	24.40013328	26.95561435	27.95689664	NA	NA
